localBodyCode,localBodyNameEnglish,localBodyNameLocal,blockCode
114027,Karwai,KARWAI,3189
114028,Kotam,KOTAM,3189
114029,Mayapur,MAYAPUR,3189
114030,Rud,RUD,3189
113990,Barwadih,BARWADIH,3187
113991,Betla,BETLA,3187
113992,Chhencha,CHHENCHA,3187
113993,Chhipadohar,CHHIPADOHAR,3187
113994,Chungru,CHUNGRU,3187
113996,Haratu,HARATU,3187
113997,Ker,KER,3187
113998,Ketchki,KETCHKI,3187
113999,Khura,KHURA,3187
114000,Kuchila,KUCHILA,3187
114001,Lat,LAT,3187
114002,Mangra,MANGRA,3187
114003,Morwai Kala,MORWAI KALA,3187
114004,Pokhrikala,POKHRIKALA,3187
114005,Ukamanr,UKAMANR,3187
113964,Balu,BALU,3186
113966,Balumath,BALUMATH,3186
113968,Basiya,BASIYA,3186
113969,Bhageya,BHAGEYA,3186
113970,Chetag,CHETAG,3186
113973,Dhadhu,DHADHU,3186
113974,Ganeshpur,GANESHPUR,3186
113977,Jhabar,JHABAR,3186
113978,Marang Loiya,MARANG LOIYA,3186
113979,Masiyatu,MASIYATU,3186
113980,Murpa,MURPA,3186
113982,Rajvar,RAJVAR,3186
113986,Sheregara,SHEREGARA,3186
114006,Alodiya,ALODIYA,3188
114007,Banhardi,BANHARDI,3188
114008,Bari,BARI,3188
114009,Barwatoli,BARWATOLI,3188
114010,Boda,BODA,3188
114011,Chakala,CHAKALA,3188
114012,Chandwa East,CHANDWA EAST,3188
114013,Chandwa West,CHANDWA WEST,3188
114014,Chetar,CHETAR,3188
114015,Dumaro,DUMARO,3188
114016,Hutap,HUTAP,3188
114017,Jamira,JAMIRA,3188
114018,Kamta,KAMTA,3188
114019,Ladhup,LADHUP,3188
114020,Malhan,MALHAN,3188
114021,Sasang,SASANG,3188
114022,Serak,SERAK,3188
114031,Aaragundi,AARAGUNDI,3190
114032,Bendi,BENDI,3190
114033,Bhusur,BHUSUR,3190
114034,Demu,DEMU,3190
114035,Dhankara,DHANKARA,3190
114036,Dihi,DIHI,3190
114037,Hethpochra,HETHPOCHRA,3190
114038,Ichak,ICHAK,3190
114039,Jalim Khurd,JALIM KHURD,3190
114040,Mongar,MONGAR,3190
114041,Nawagarh,NAWAGARH,3190
114042,Newadi,NEWADI,3190
114043,Pandepura,PANDEPURA,3190
114044,Parsahi,PARSAHI,3190
114045,Peshrar,PESHRAR,3190
114046,Sasang,SASANG,3190
114047,Shishi,SHISHI,3190
114048,Tawadih,TAWADIH,3190
114049,Aksi,AKSI,3191
114050,Amwatoli,AMWATOLI,3191
114051,Chainpur,CHAINPUR,3191
114052,Champa,CHAMPA,3191
114053,Chatakpur,CHATAKPUR,3191
114054,Durup,DURUP,3191
114055,Garbudhni,GARBUDHNI,3191
114056,Hami,HAMI,3191
114057,Mahuadanr,MAHUADANR,3191
114058,Netarhat,NETARHAT,3191
114059,Orsa,ORSA,3191
114060,Parhatoli,PARHATOLI,3191
114061,Rengai,RENGAI,3191
114062,Sohar,SOHAR,3191
114063,Badkadih,BADKADIH,3192
114064,Banduwa,BANDUWA,3192
114065,Barwaiya Kala,BARWAIYA KALA,3192
114066,Donki,DONKI,3192
114067,Dundu,DUNDU,3192
114068,Janho,JANHO,3192
114069,Jungur,JUNGUR,3192
114070,Kope,KOPE,3192
114071,Manika,MANIKA,3192
114072,Matlong,MATLONG,3192
114073,Namudag,NAMUDAG,3192
114074,Palheya,PALHEYA,3192
114075,Rawkikala,RAWKIKALA,3192
114076,Sinjo,SINJO,3192
114077,Vishunbandh,VISHUNBANDH,3192
113963,Amarwadih,AMARWADIH,6634
113965,Balubhang,BALUBHANG,6634
113967,Bariyatu,BARIYATU,6634
113972,Darha,DARHA,6634
113975,Goniya,GONIYA,6634
113981,Phulsu,PHULSU,6634
113984,Salway,SALWAY,6634
113987,Shibla,SHIBLA,6634
113989,Tonti,TONTI,6634
113971,Chiru,CHIRU,6635
113976,Herhenj,HERHENJ,6635
113983,Salaiya,SALAIYA,6635
113985,Serendag,SERENDAG,6635
113988,Tasu,TASU,6635
114078,Akasi,AKASI,3193
114079,Baragain,BARAGAIN,3193
114080,Bhandra,BHANDRA,3193
114081,Bhaunro,BHAUNRO,3193
114082,Bhitha,BHITHA,3193
114084,Gararpo,GARARPO,3193
114085,Jamgain,JAMGAIN,3193
114086,Masmano,MASMANO,3193
114088,Udrangi,UDRANGI,3193
114089,Araiya,ARAIYA,3194
114090,Bagru,BAGRU,3194
114091,Bethat,BETHAT,3194
114092,Deodariya,DEODARIYA,3194
114093,Hisri,HISRI,3194
114094,Kharki,KHARKI,3194
114095,Nawadih,NAWADIH,3194
114096,Pakhar,PAKHAR,3194
114097,Parhepat,PARHEPAT,3194
114101,Barkichanpi,BARKICHANPI,3195
114102,Chandlaso,CHANDLASO,3195
114103,Chiri,CHIRI,3195
114105,Jima,JIMA,3195
114106,Jingi,JINGI,3195
114108,Kakargarh,KAKARGARH,3195
114109,Kolsimri,KOLSIMRI,3195
114110,Kuru,KURU,3195
114111,Lawagain,LAWAGAIN,3195
114112,Pandra,PANDRA,3195
114113,Salgi,SALGI,3195
114115,Sundru,SUNDRU,3195
114116,Tati,TATI,3195
114117,Urumuru,URUMURU,3195
114118,Arkosa,ARKOSA,3196
114119,Bagha,BAGHA,3196
114120,Bhatkhijri,BHATKHIJRI,3196
114122,Harmu,HARMU,3196
114123,Hesal,HESAL,3196
114124,Hirhi,HIRHI,3196
114125,Jori,JORI,3196
114126,Juriya,JURIYA,3196
114127,Manho,MANHO,3196
114128,Nigni,NIGNI,3196
114129,Rampur,RAMPUR,3196
114130,Tigra,TIGRA,3196
114131,Alaundi,ALAUNDI,3197
114132,Arru,ARRU,3197
114133,Badla,BADLA,3197
114134,Bhargaon,BHARGAON,3197
114135,Buti,BUTI,3197
114136,Danru,DANRU,3197
114138,Jhaljamira,JHALJAMIRA,3197
114139,Murki Torar,MURKI TORAR,3197
114140,Senha,SENHA,3197
114141,Torar,TORAR,3197
114143,Ugra,UGRA,3197
114083,Gajni,GAJNI,6698
114121,Guri,GURI,6698
114104,Hanhat,HANHAT,6698
114107,Kairo,KAIRO,6698
114087,Narauli,NARAULI,6698
114114,Sarhawe,SARHAWE,6698
114137,Hesag,HESAG,6699
114098,Pesrar,PESRAR,6699
114099,Rorad,RORAD,6699
114100,Siram,SIRAM,6699
114142,Tuimu,TUIMU,6699
114144,Alubeda,ALUBEDA,3198
114145,Amrapara Santhali,AMRAPARA SANTHALI,3198
114146,Basmati,BASMATI,3198
114147,Bohra,BOHRA,3198
114148,Dumarchir,DUMARCHIR,3198
114149,Jamugaria,JAMUGARIA,3198
114150,Jaraki,JARAKI,3198
114151,Pachuara,PACHUARA,3198
114152,Paderkola,PADERKOLA,3198
114153,Singarshi,SINGARSHI,3198
114154,Babupur,BABUPUR,3199
114155,Barmasia,BARMASIA,3199
114156,Bartalla,BARTALLA,3199
114157,Dangapara,DANGAPARA,3199
114158,Dhowadanga,DHOWADANGA,3199
114159,Ghagharjaani,GHAGHARJAANI,3199
114160,Hathkathi,HATHKATHI,3199
114161,Kaindua,KAINDUA,3199
114162,Manjhaladih,MANJHALADIH,3199
114163,Mohanpur,MOHANPUR,3199
114164,Murgadanga,MURGADANGA,3199
114165,Sundarpur,SUNDARPUR,3199
114166,Torai,TORAI,3199
114167,Vagsisha,VAGSISHA,3199
114168,Baandoo,BAANDOO,3200
114170,Baraghaghri,BARAGHAGHRI,3200
114169,Bara Sharsha,BARA SHARSHA,3200
114171,Bichamahal,BICHAMAHAL,3200
114172,Jaamjori,JAAMJORI,3200
114173,Jabardaha,JABARDAHA,3200
114174,Jordiha,JORDIHA,3200
114175,Kamalghati,KAMALGHATI,3200
114176,Karmataand,KARMATAAND,3200
114177,Kunjbona,KUNJBONA,3200
114178,Littipara,LITTIPARA,3200
114179,Nawadih,NAWADIH,3200
114180,Phulpahari,PHULPAHARI,3200
114181,Sonadhani,SONADHANI,3200
114182,Surajbera,SURAJBERA,3200
114183,Taaljhari,TAALJHARI,3200
114184,Talpahari,TALPAHARI,3200
114185,Abhuva,ABHUVA,3201
114186,Arjundaha,ARJUNDAHA,3201
114187,Askandha,ASKANDHA,3201
114188,Babudaha,BABUDAHA,3201
114189,Bakura,BAKURA,3201
114190,Baliyadanga,BALIYADANGA,3201
114191,Barkiyari,BARKIYARI,3201
114192,Baskendri,BASKENDRI,3201
114193,Bhatatola,BHATATOLA,3201
114194,Birkitti,BIRKITTI,3201
114195,Candalmara,CANDALMARA,3201
114196,Chhakkudhara,CHHAKKUDHARA,3201
114197,Damdama,DAMDAMA,3201
114198,Devinagar,DEVINAGAR,3201
114199,Dhramkhpra,DHRAMKHPRA,3201
114200,Gayabathan,GAYABATHAN,3201
114201,Jaynagar,JAYNAGAR,3201
114202,Jaypurvarunga,JAYPURVARUNGA,3201
114203,Kanijhara,KANIJHARA,3201
114204,Khanpur,KHANPUR,3201
114205,Maheshpur,MAHESHPUR,3201
114206,Manikpur,MANIKPUR,3201
114207,Palsa,PALSA,3201
114208,Pathria,PATHRIA,3201
114209,Pokharia,POKHARIA,3201
114210,Rampur,RAMPUR,3201
114211,Rolagram,ROLAGRAM,3201
114212,Shahargram,SHAHARGRAM,3201
114213,Shivrampur,SHIVRAMPUR,3201
114214,Shriramgaria,SHRIRAMGARIA,3201
114215,Silampur,SILAMPUR,3201
114216,Sitarampur,SITARAMPUR,3201
114217,Teliapokhar,TELIAPOKHAR,3201
114218,Bhawanipur,BHAWANIPUR,3202
114219,Chandpur,CHANDPUR,3202
114220,Chengadanga,CHENGADANGA,3202
114221,Dadpur,DADPUR,3202
114222,Farsha,FARSHA,3202
114223,Gandhaipur,GANDHAIPUR,3202
114224,Hiranandpur,HIRANANDPUR,3202
114225,Ilami,ILAMI,3202
114226,Isakpur Urf Randanga,ISAKPUR URF RANDANGA,3202
114227,Jaikistopur Urf Narayankhor,JAIKISTOPUR URF NARAYANKHOR,3202
114228,Jamsherpur,JAMSHERPUR,3202
114229,Jhikarhati East,JHIKARHATI EAST,3202
114230,Jhikarhati West,JHIKARHATI WEST,3202
114231,Kalidaspur,KALIDASPUR,3202
114232,Kismatkadamsar,KISMATKADAMSAR,3202
114233,Kolajora,KOLAJORA,3202
114234,Kumarpur,KUMARPUR,3202
114235,Madan Mohanpur,MADAN MOHANPUR,3202
114236,Malpahari,MALPAHARI,3202
114237,Manikapara,MANIKAPARA,3202
114238,Manirampur,MANIRAMPUR,3202
114239,Narottampur,NAROTTAMPUR,3202
114240,Nashipur,NASHIPUR,3202
114241,Navinagar,NAVINAGAR,3202
114242,Nawada,NAWADA,3202
114243,Pochathol,POCHATHOL,3202
114244,Prithwinagar,PRITHWINAGAR,3202
114245,Raghunandanpur Urf Chancki,RAGHUNANDANPUR URF CHANCKI,3202
114246,Rahaspur,RAHASPUR,3202
114247,Ramchandrapur,RAMCHANDRAPUR,3202
114248,Saharkol,SAHARKOL,3202
114249,Sangrampur,SANGRAMPUR,3202
114250,Sitapahar,SITAPAHAR,3202
114251,Sonajori,SONAJORI,3202
114252,Taranagar,TARANAGAR,3202
114253,Udainarayanpur,UDAINARAYANPUR,3202
114254,Badasinghpur,BADASINGHPUR,3203
114255,Baniyapasar,BANIYAPASAR,3203
114256,Basantpur,BASANTPUR,3203
114257,Basetkundi,BASETKUNDI,3203
114258,Bichpahari,BICHPAHARI,3203
114259,Bonnogram,BONNOGRAM,3203
114260,Domangariya,DOMANGARIYA,3203
114261,Ganpura,GANPURA,3203
114262,Khajurdangal,KHAJURDANGAL,3203
114263,Khaksha,KHAKSHA,3203
114264,Lagdum,LAGDUM,3203
114265,Mahulpahari,MAHULPAHARI,3203
114266,Monglabandh,MONGLABANDH,3203
114267,Pakuria,PAKURIA,3203
114268,Paliyadaha,PALIYADAHA,3203
114269,Phuljhinjri,PHULJHINJRI,3203
114270,Rajpokhar,RAJPOKHAR,3203
114271,Tetuliya,TETULIYA,3203
114297,Basdih Khurd,BASDIH KHURD,7367
114298,Bedma Babhandi,BEDMA BABHANDI,7367
114305,Chorhat,CHORHAT,7367
114306,Hutar,HUTAR,7367
114315,Nawadih,NAWADIH,7367
114321,Ramgarh,RAMGARH,7367
114326,Uldanda,ULDANDA,7367
114292,Awsane,AWSANE,3205
114293,Bairao,BAIRAO,3205
114294,Banduwa,BANDUWA,3205
114295,Basariya Kala,BASARIYA KALA,3205
114296,Basdih,BASDIH,3205
114299,Bhabhandi,BHABHANDI,3205
114300,Bhargaona,BHARGAONA,3205
114301,Bodi,BODI,3205
114302,Budhibir,BUDHIBIR,3205
114304,Chando,CHANDO,3205
114307,Jhariwa,JHARIWA,3205
114308,Kankari,KANKARI,3205
114309,Karso,KARSO,3205
114310,Khura Kala,KHURA KALA,3205
114311,Koshiyara,KOSHIYARA,3205
114312,Mahugaona,MAHUGAONA,3205
114313,Majhigaona,MAJHIGAONA,3205
250324,Medininagar (Daltonganj) Municipal Corporation,मेदिनीनगर,3205
114314,Narsinghpur Pathra,NARSINGHPUR PATHRA,3205
114316,Neura,NEURA,3205
114317,Ornar,ORNAR,3205
114318,Pathari A Khurd,PATHARI A KHURD,3205
114319,Purbdiha,PURBDIHA,3205
114320,Rabda,RABDA,3205
114322,Salatua,SALATUA,3205
114323,Semra,SEMRA,3205
114272,Baghmanwan,BAGHMANWAN,3204
114274,Bhandar,BHANDAR,3204
114275,Ghansidag,GHANSIDAG,3204
114276,Gurha Kalan,GURHA KALAN,3204
114277,Guri,GURI,3204
114282,Ketat Kalan,KETAT KALAN,3204
114284,Lalgarh,LALGARH,3204
114285,Panjari Kalan,PANJARI KALAN,3204
114288,Sigsigi,SIGSIGI,3204
114290,Tolara,TOLARA,3204
114361,Bagaiya,BAGAIYA,3206
114330,Cherai(1),CHERAI(1),3206
300374,Chhatarpur ,Chhatarpur Municipal Corporation,3206
114332,Chiru,CHIRU,3206
114334,Dali,DALI,3206
114335,Dinadag,DINADAG,3206
114336,Hulsum,HULSUM,3206
114337,Huttukdag,HUTTUKDAG,3206
114338,Kachanpur,KACHANPUR,3206
114339,Kala Pahar,KALA PAHAR,3206
114341,Kaual,KAUAL,3206
114342,Kawal,KAWAL,3206
114344,Khorhi,KHORHI,3206
114347,Marwa,MARWA,3206
250324,Medininagar (Daltonganj) Municipal Corporation,मेदिनीनगर,3206
114349,Munkeri,MUNKERI,3206
114350,Murumdag,MURUMDAG,3206
114352,Naudiha,NAUDIHA,3206
114354,Pindrahi,PINDRAHI,3206
114355,Rudwa,RUDWA,3206
114358,Sildag,SILDAG,3206
114359,Sushiganj,SUSHIGANJ,3206
114364,Chiyanki,CHIYANKI,3207
114365,Jamune,JAMUNE,3207
114366,Jhabar,JHABAR,3207
114367,Jond,JOND,3207
114368,Kaudiya,KAUDIYA,3207
114369,Lahlahe,LAHLAHE,3207
250324,Medininagar (Daltonganj) Municipal Corporation,मेदिनीनगर,3207
114371,Polpol Kala,POLPOL KALA,3207
114372,Rajwadih,RAJWADIH,3207
114375,Sarja,SARJA,3207
114377,Sua,SUA,3207
114380,Babhandih,BABHANDIH,3208
114381,Bardanda (Barwadih),BARDANDA (BARWADIH),3208
114383,Bilaspur,BILASPUR,3208
114384,Choukri,CHOUKRI,3208
114386,Haidernagar East,HAIDERNAGAR EAST,3208
114387,Haidernagar West,HAIDERNAGAR WEST,3208
114388,Immamnagar Barewa,IMMAMNAGAR BAREWA,3208
114390,Khargada,KHARGADA,3208
114392,Kukhi,KUKHI,3208
114395,Mohkar Kalan,MOHKAR KALAN,3208
114397,Parta,PARTA,3208
114399,Saraiya,SARAIYA,3208
114404,Dema,DEMA,3209
114405,Dhakacha,DHAKACHA,3209
300371,Hariharganj Municipal Corporation,Hariharganj Municipal Corporation,3209
114406,Kataiya,KATAIYA,3209
114407,Khadagpur,KHADAGPUR,3209
114408,Kulhia,KULHIA,3209
114411,Salaiya,SALAIYA,3209
114413,Sarsot,SARSOT,3209
114416,Semrwar,SEMRWAR,3209
114418,Badepur,BADEPUR,3210
114419,Bairaon,BAIRAON,3210
114420,Baniadih (Barahi),BANIADIH (BARAHI),3210
114421,Belbigha,BELBIGHA,3210
114422,Beni Kalan,BENI KALAN,3210
114423,Dandila,DANDILA,3210
114424,Dangwar,DANGWAR,3210
114425,Daruabeni,DARUABENI,3210
114426,Deorikalan,DEORIKALAN,3210
114427,Deorikhurd,DEORIKHURD,3210
114428,Jamua,JAMUA,3210
114429,Jhargara,JHARGARA,3210
114430,Kosi,KOSI,3210
114431,Kurmipur,KURMIPUR,3210
114432,Lotania,LOTANIA,3210
114433,Mahuary,MAHUARY,3210
114434,Mahudand,MAHUDAND,3210
114435,Pathara,PATHARA,3210
114436,Patra Khurd,PATRA KHURD,3210
114437,Poldih,POLDIH,3210
114438,Upari Kalan,UPARI KALAN,3210
114439,Urdhwar (Manjurahar),URDHWAR (MANJURAHAR),3210
114440,Chaura,CHAURA,3211
114441,Dabara,DABARA,3211
114442,Darudih,DARUDIH,3211
114443,Haratua,HARATUA,3211
114444,Jamundih,JAMUNDIH,3211
114445,Juru,JURU,3211
114446,Kott Khas,KOTT KHAS,3211
114447,Kundari,KUNDARI,3211
114448,Kurain Patra,KURAIN PATRA,3211
114449,Lesliganj,LESLIGANJ,3211
114450,Naudiha,NAUDIHA,3211
114451,Oriya Kalan,ORIYA KALAN,3211
114452,Piprakhurd,PIPRAKHURD,3211
114453,Purnadih,PURNADIH,3211
114454,Rajhara,RAJHARA,3211
114455,Sangbar,SANGBAR,3211
114457,Banshikhurd,BANSHIKHURD,3212
114458,Chak,CHAK,3212
114459,Dumari,DUMARI,3212
114463,Manjhauli (A),MANJHAULI (A),3212
114465,Naudiha,NAUDIHA,3212
114467,Padama,PADAMA,3212
114469,Rangeya,RANGEYA,3212
114476,Dala Kalan,DALA KALAN,3213
114477,Kajaru Kalan,KAJARU KALAN,3213
114478,Kutmu,KUTMU,3213
114481,Mahugawan,MAHUGAWAN,3213
114484,Musikhap,MUSIKHAP,3213
114485,Pandu,PANDU,3213
114486,Phulia,PHULIA,3213
114487,Ratnag,RATNAG,3213
114488,Sildili,SILDILI,3213
114489,Tisi Bar Kalan,TISI BAR KALAN,3213
114490,Ambabar,AMBABAR,3214
114491,Asehar,ASEHAR,3214
114492,Dandar Kalan,DANDAR KALAN,3214
114493,Dhub,DHUB,3214
114494,Hotai,HOTAI,3214
114495,Hurlong,HURLONG,3214
114496,Karar,KARAR,3214
114497,Kekar Garh,KEKAR GARH,3214
114498,Kelahwa,KELAHWA,3214
114499,Konwai,KONWAI,3214
114500,Loharsi,LOHARSI,3214
114501,Madan,MADAN,3214
114502,Naudiha,NAUDIHA,3214
114503,Nawadiha,NAWADIHA,3214
114504,Nuru,NURU,3214
114505,Pagar Khurd,PAGAR KHURD,3214
114506,Pakariya,PAKARIYA,3214
114507,Panki (East),PANKI (EAST),3214
114508,Panki (West),PANKI (WEST),3214
114509,Ratanpur,RATANPUR,3214
114510,Sagalim,SAGALIM,3214
114511,Sakaldeepa,SAKALDEEPA,3214
114512,Sundi,SUNDI,3214
114513,Tal,TAL,3214
114514,Tetrain,TETRAIN,3214
114517,Hisra Barwadih,HISRA BARWADIH,3215
114518,Janghasi,JANGHASI,3215
114520,Kanke Kalan,KANKE KALAN,3215
114521,Kaswakhar,KASWAKHAR,3215
114522,Kelhar,KELHAR,3215
114523,Kishunpur,KISHUNPUR,3215
114525,Loinga,LOINGA,3215
114526,Mahulia,MAHULIA,3215
114528,Meral,MERAL,3215
114530,Naudiha,NAUDIHA,3215
114531,Nawakhas,NAWAKHAS,3215
114532,Pachkeriya,PACHKERIYA,3215
114534,Palhe Kalan,PALHE KALAN,3215
114536,Rajhara,RAJHARA,3215
114537,Rundidih,RUNDIDIH,3215
114538,Saguna,SAGUNA,3215
114539,Sataua,SATAUA,3215
114540,Semari,SEMARI,3215
114541,Sirma,SIRMA,3215
114542,Sole,SOLE,3215
114543,Suntha,SUNTHA,3215
114544,Utaki,UTAKI,3215
114545,Bakoriya,BAKORIYA,3216
114546,Bari,BARI,3216
114547,Bohita,BOHITA,3216
114548,Dhawadih,DHAWADIH,3216
114549,Dulsulma,DULSULMA,3216
114550,Ghutua,GHUTUA,3216
114551,Ponchi,PONCHI,3216
114552,Rabada,RABADA,3216
114553,Rewaratu,REWARATU,3216
114554,Satbarwa,SATBARWA,3216
114382,Bhajania,BHAJANIA,6644
114385,Goradih,GORADIH,6644
114389,Kadal Kurmi,KADAL KURMI,6644
114391,Kolhua Sonbarsa,KOLHUA SONBARSA,6644
114393,Latpouri,LATPOURI,6644
114394,Mohammadganj,MOHAMMADGANJ,6644
114396,Pansa,PANSA,6644
114398,Rambandh (Kosiyara),RAMBANDH (KOSIYARA),6644
114401,Babhandih,BABHANDIH,6645
114403,Dalpatpur,DALPATPUR,6645
114409,Madhubana,MADHUBANA,6645
114410,Pipra,PIPRA,6645
114412,Saraiya,SARAIYA,6645
114417,Tendui,TENDUI,6645
114328,Bisunpur,BISUNPUR,6646
114329,Cherai (2),CHERAI (2),6646
114333,Dagra,DAGRA,6646
114340,Karkata,KARKATA,6646
114343,Khairadohar,KHAIRADOHAR,6646
114345,Lalgara,LALGARA,6646
114346,Laxmipur,LAXMIPUR,6646
114351,Namudag,NAMUDAG,6646
114353,Nawatand,NAWATAND,6646
114356,Sahpur,SAHPUR,6646
114357,Saraidih,SARAIDIH,6646
114360,Tari Dih,TARI DIH,6646
114279,Joga,JOGA,6647
114281,Karkata,KARKATA,6647
114479,Lahar Banjari,LAHAR BANJARI,6647
114480,Lumba Satbahini,LUMBA SATBAHINI,6647
114482,Murma Kalan,MURMA KALAN,6647
114483,Murma Khurd,MURMA KHURD,6647
114273,Basana,BASANA,6648
114278,Itko,ITKO,6648
114280,Kanda,KANDA,6648
114283,Kumbhi Kalan,KUMBHI  KALAN,6648
114286,Rabda,RABDA,6648
114287,Rajhara,RAJHARA,6648
114289,Sohdagkhurd,SOHDAGKHURD,6648
114291,Tukbera,TUKBERA,6648
114515,Chhechauri,CHHECHAURI,6649
114516,Gari Khas,GARI KHAS,6649
114519,Kajari,KAJARI,6649
114524,Lohara,LOHARA,6649
114527,Majhigawan,MAJHIGAWAN,6649
114529,Mudma,MUDMA,6649
114533,Padwa,PADWA,6649
114535,Patra,PATRA,6649
114456,Arka,ARKA,6650
114460,Goindi,GOINDI,6650
114461,Gurha,GURHA,6650
114462,Kasmar,KASMAR,6650
114464,Manjhauli (B),MANJHAULI (B),6650
114466,Nawagarh,NAWAGARH,6650
114468,Pathak Pagar,PATHAK PAGAR,6650
114470,Selari,SELARI,6650
114471,Sonpura,SONPURA,6650
114472,Tarhansi,TARHANSI,6650
114473,Tariya,TARIYA,6650
114474,Udaipur A- I,UDAIPUR A- I,6650
114475,Udaipura - II,UDAIPURA  - II,6650
113648,A.K. Koliyari,A.K. KOLIYARI,3174
113649,Balkudra,BALKUDRA,3174
113650,Baridih,BARIDIH,3174
113652,Bhurkunda,BHURKUNDA,3174
113653,Bicha,BICHA,3174
113654,Budh Bazar Chief House,BUDH BAZAR CHIEF HOUSE,3174
113655,Budh Bazar Dotalla,BUDH BAZAR DOTALLA,3174
113656,Budh Bazar Imligachh,BUDH BAZAR IMLIGACHH,3174
113657,C.C.L. Saunda,C.C.L. SAUNDA,3174
113658,Central Saunda,CENTRAL SAUNDA,3174
113660,Chikor,CHIKOR,3174
113661,Chordhara,CHORDHARA,3174
113662,Dewariya Basti,DEWARIYA BASTI,3174
113663,Dudgi,DUDGI,3174
113666,Hafuwa,HAFUWA,3174
113667,Hanumangarhi,HANUMANGARHI,3174
113668,Hariharpur,HARIHARPUR,3174
113669,Hesla,HESLA,3174
113670,Jawaharnagar,JAWAHARNAGAR,3174
113671,Jaynagar,JAYNAGAR,3174
113672,Kander,KANDER,3174
113674,Katiyabasti,KATIYABASTI,3174
113673,Katiya Panchmandir,KATIYA PANCHMANDIR,3174
113675,Koto,KOTO,3174
113676,Kurse,KURSE,3174
113677,Labga,LABGA,3174
113678,Lapanga,LAPANGA,3174
113679,Pali,PALI,3174
113680,Palu,PALU,3174
113681,Patelnagar,PATELNAGAR,3174
113682,Patratu,PATRATU,3174
274798,Piri,पीरी,3174
274814,Ramgarh Nagar Parishad,रामगढ़ नगर परिषद,3174
113683,Sanki,SANKI,3174
113684,Sankul,SANKUL,3174
113685,Saunda Basti,SAUNDA BASTI,3174
113686,Saundadih,SAUNDADIH,3174
113687,Sayal K.K. Koliyari,SAYAL K.K. KOLIYARI,3174
113688,Sayal North,SAYAL NORTH,3174
113689,Sayal South,SAYAL SOUTH,3174
113690,Shah Colony,SHAH COLONY,3174
113691,Sundar Nagar,SUNDAR NAGAR,3174
113692,Talatand,TALATAND,3174
113506,Banda,BANDA,3168
113507,Bariatu,BARIATU,3168
113508,Barlanga,BARLANGA,3168
113509,Betulkala,BETULKALA,3168
113510,Chadi,CHADI,3168
113511,Chokad,CHOKAD,3168
113512,Gola,GOLA,3168
113513,Hesapoda,HESAPODA,3168
113514,Huppu,HUPPU,3168
113515,Korambe,KORAMBE,3168
113516,Kumhardaga,KUMHARDAGA,3168
113517,Maganpur,MAGANPUR,3168
113518,Nawadih,NAWADIH,3168
113519,Purabdih,PURABDIH,3168
113520,Rakua,RAKUA,3168
113521,Sadam,SADAM,3168
113522,Sangrampur,SANGRAMPUR,3168
113523,Saragdih,SARAGDIH,3168
113524,Sosokala,SOSOKALA,3168
113525,Sutri,SUTRI,3168
113526,Uparbarga,UPARBARGA,3168
113599,Ara North,ARA NORTH,3172
113600,Ara South,ARA SOUTH,3172
113601,Badgaon,BADGAON,3172
113602,Badka Chumba,BADKA CHUMBA,3172
113603,Barughutu East,BARUGHUTU EAST,3172
113604,Barughutu Middle,BARUGHUTU MIDDLE,3172
113605,Barughutu North,BARUGHUTU NORTH,3172
113606,Barughutu West,BARUGHUTU WEST,3172
113607,Basantpur,BASANTPUR,3172
113609,Bumri,BUMRI,3172
113610,Chhotki Dundi,CHHOTKI DUNDI,3172
113612,Hesagarha,HESAGARHA,3172
113613,Ichakdih,ICHAKDIH,3172
113614,Karma North,KARMA NORTH,3172
113615,Karma South,KARMA SOUTH,3172
113616,Kedla Middle,KEDLA MIDDLE,3172
113617,Kedla North,KEDLA NORTH,3172
113618,Kedla South,KEDLA SOUTH,3172
113619,Kimo,KIMO,3172
113620,Kuju East,KUJU EAST,3172
113621,Kuju South,KUJU SOUTH,3172
113622,Kuju West,KUJU WEST,3172
113623,Laiyo North,LAIYO NORTH,3172
113624,Laiyo South,LAIYO SOUTH,3172
113625,Manduchati,MANDUCHATI,3172
113626,Mandudih,MANDUDIH,3172
113627,Manjhla Chumba,MANJHLA CHUMBA,3172
113629,Nawadih,NAWADIH,3172
113630,Orla,ORLA,3172
113631,Pindra,PINDRA,3172
113632,Pundi,PUNDI,3172
274814,Ramgarh Nagar Parishad,रामगढ़ नगर परिषद,3172
113633,Ratwe,RATWE,3172
113635,Sarubeda,SARUBEDA,3172
113637,Sondiha,SONDIHA,3172
113638,Tapin,TAPIN,3172
113639,Topa,TOPA,3172
113697,Barlong,BARLONG,3175
113705,Dohakatu,DOHAKATU,3175
113713,Kundrukala,KUNDRUKALA,3175
274814,Ramgarh Nagar Parishad,रामगढ़ नगर परिषद,3175
113696,Barkipona,BARKIPONA,6716
113698,Bhuchungdih,BHUCHUNGDIH,6716
113699,Borobing,BOROBING,6716
113701,Chitarpur East,CHITARPUR EAST,6716
113702,Chitarpur North,CHITARPUR NORTH,6716
113703,Chitarpur South,CHITARPUR SOUTH,6716
113704,Chitarpur West,CHITARPUR WEST,6716
113714,Larikalan,LARIKALAN,6716
113715,Marangmarcha,MARANGMARCHA,6716
113717,Mayal,MAYAL,6716
113720,Sewai North,SEWAI NORTH,6716
